collect_time,duid,name,sex,age,height,weight,accelerationx,accelerationy,accelerationz,temperature,humidity,lightsensor,pad_value
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.183,18.053,61.44,"[0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 826, 0, 0, 1, 0, 1, 0, 0, 1, 0, 59, 0, 1, 0, 0, 1, 2, 3, 0, 0, 0, 2, 5, 3, 1, 3, 3, 0, 1, 1, 7, 1, 0, 1, 4, 1, 0, 2, 3, 2, 0, 0, 5, 2, 2, 3, 1, 0, 2, 2, 0, 0, 1, 2, 4, 0, 3, 3, 4, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 2, 0, 3, 0, 0, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 3, 3, 3, 0, 2, 2, 1, 1, 3, 0, 2, 5, 2, 0, 1, 1, 1, 0, 0, 4, 0, 2, 0, 0, 1, 0, 2, 0, 1, 4, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 4, 0]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.173,18.059,81.92,"[8, 0, 0, 2, 3, 0, 0, 2, 2, 2, 825, 0, 0, 2, 1, 0, 1, 0, 2, 0, 839, 0, 0, 1, 0, 2, 2, 0, 2, 0, 0, 2, 0, 3, 1, 2, 0, 3, 0, 2, 4, 1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 0, 0, 0, 2, 0, 4, 1, 2, 0, 3, 0, 3, 7, 2, 1, 3, 1, 2, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 12, 0, 4, 2, 2, 2, 0, 0, 0, 1, 4, 3, 3, 1, 1, 0, 3, 3, 0, 2, 0, 0, 3, 2, 2, 2, 4, 1, 1, 1, 1, 0, 1, 0, 2, 2, 3, 2, 0, 2, 4, 1, 3, 5, 1, 2, 4, 3, 0, 0, 3, 1, 4, 0, 0, 1, 0, 0]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.122,18.066,81.92,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 180, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 2, 1, 2, 0, 3, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 2, 1, 2, 4, 0, 1, 0, 0, 2, 1, 2, 1, 2, 2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 6, 1, 5, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 4, 3, 3, 0, 1, 2, 2, 5, 1, 2, 2, 4, 1, 2, 1, 2, 2, 0, 8, 0, 0, 5, 2, 0, 2, 3, 1, 0, 0, 2, 1, 0, 1, 1, 1, 4, 1, 0, 1, 0, 0, 0, 0]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.175,18.059,81.92,"[0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 836, 0, 6, 2, 2, 1, 0, 2, 1, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 1, 3, 3, 1, 4, 2, 3, 2, 3, 3, 2, 1, 2, 1, 3, 1, 0, 41, 0, 1, 0, 0, 0, 1, 0, 1, 6, 1, 2, 1, 1, 3, 2, 4, 2, 1, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 7, 0, 2, 0, 2, 0, 2, 3, 1, 6, 2, 2, 0, 3, 1, 4, 1, 0, 2, 0, 0, 4, 0, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 0, 0, 2, 1, 2, 1, 0, 1, 2, 0]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.122,18.048,81.92,"[0, 0, 0, 1, 0, 6, 3, 0, 1, 0, 831, 0, 1, 0, 6, 2, 2, 0, 3, 4, 3, 0, 2, 2, 1, 0, 4, 1, 1, 0, 0, 0, 1, 1, 2, 1, 5, 2, 1, 2, 4, 2, 0, 2, 2, 2, 1, 0, 4, 1, 0, 0, 3, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 2, 0, 1, 2, 3, 0, 0, 2, 1, 3, 3, 4, 2, 0, 4, 0, 0, 0, 2, 2, 4, 2, 1, 0, 2, 0, 0, 3, 0, 2, 0, 2, 2, 0, 2, 2, 2, 4, 0, 0, 0, 2, 4, 0, 3, 2, 0, 3]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.452,-0.88,-0.047,25.138,18.059,81.92,"[0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 832, 0, 2, 1, 1, 3, 1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 3, 5, 2, 1, 1, 0, 0, 1, 3, 0, 3, 0, 2, 2, 2, 1, 3, 0, 0, 9, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 2, 0, 0, 3, 4, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 3, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 4, 6, 2, 0, 1, 1, 3, 2, 0, 1, 3, 2, 2, 2, 3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 2, 28, 2, 0, 3, 2, 0, 1, 2]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.173,18.074,81.92,"[2, 0, 0, 2, 1, 4, 1, 0, 0, 0, 826, 0, 0, 1, 2, 2, 0, 0, 1, 1, 8, 0, 0, 2, 1, 0, 0, 2, 0, 1, 0, 1, 2, 1, 1, 2, 3, 3, 1, 2, 3, 1, 5, 2, 2, 5, 0, 0, 3, 0, 1, 0, 6, 0, 4, 1, 0, 2, 0, 0, 0, 2, 0, 0, 6, 1, 0, 2, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 4, 0, 0, 4, 0, 0, 2, 1, 3, 1, 2, 0, 0, 3, 0, 1, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 3, 1, 0, 0, 2, 2, 2, 1, 0, 0, 3, 3, 2, 2, 0, 1, 2, 0, 0, 2, 3, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 1, 0, 2, 0, 2, 3, 1, 0, 6, 4, 2]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.181,18.06,61.44,"[0, 3, 0, 0, 2, 2, 0, 0, 0, 1, 830, 0, 0, 1, 2, 1, 2, 1, 3, 2, 12, 0, 0, 0, 2, 4, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 3, 3, 4, 0, 2, 0, 2, 0, 3, 1, 1, 3, 1, 0, 2, 2, 2, 2, 10, 0, 2, 2, 0, 1, 2, 4, 3, 2, 3, 3, 1, 3, 1, 0, 2, 2, 2, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 1, 4, 0, 3, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 1, 5, 2, 4, 1, 1, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 2, 0, 0, 0, 2, 5, 0, 1, 2, 0, 3]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.143,18.092,61.44,"[0, 2, 3, 0, 0, 1, 0, 1, 2, 2, 828, 0, 2, 1, 2, 0, 1, 1, 1, 1, 30, 1, 1, 0, 4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 4, 0, 0, 3, 2, 2, 2, 0, 1, 3, 1, 1, 17, 3, 0, 4, 5, 3, 0, 1, 0, 0, 1, 0, 3, 3, 0, 3, 2, 0, 2, 0, 1, 2, 0, 1, 0, 1, 3, 3, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 1, 2, 3, 0, 10, 2, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 2, 0, 3, 1, 4, 2, 3, 3, 2, 2, 0, 3, 3, 2, 3, 3, 0, 3, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 1, 2, 0, 2, 0, 3, 2, 2]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.173,18.066,61.44,"[1, 3, 0, 1, 3, 0, 0, 0, 3, 0, 823, 0, 0, 0, 0, 0, 2, 0, 0, 1, 348, 0, 4, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 1, 0, 1, 0, 1, 2, 0, 0, 2, 1, 1, 14, 1, 2, 0, 2, 3, 3, 2, 1, 0, 1, 2, 0, 0, 2, 0, 3, 2, 0, 1, 1, 4, 3, 0, 1, 2, 3, 3, 1, 0, 3, 2, 2, 0, 0, 2, 2, 2, 2, 3, 5, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 3, 2, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 0, 2, 0, 4, 1, 2, 3, 2, 2, 1, 0, 2, 1, 0, 2, 0, 3, 2, 0, 2, 3, 1, 4, 1, 2, 3, 16, 4, 2, 0, 1, 2, 0]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.191,18.053,61.44,"[2, 0, 2, 2, 1, 3, 3, 0, 0, 0, 814, 0, 1, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 3, 4, 0, 1, 5, 2, 0, 1, 3, 1, 0, 2, 1, 2, 0, 4, 3, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 3, 3, 4, 0, 1, 3, 1, 4, 0, 0, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2, 3, 1, 0, 0, 2, 2, 1, 0, 3, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 4, 3, 0, 3, 1, 0, 1, 2, 4, 0, 3, 0, 1, 2, 1, 2, 2, 1, 1, 5, 0, 0, 3, 0, 0, 1, 2, 1, 2, 0, 1]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.175,18.06,81.92,"[0, 1, 0, 1, 4, 1, 0, 2, 0, 1, 0, 1, 0, 0, 3, 0, 4, 0, 0, 0, 14, 0, 2, 2, 0, 0, 3, 0, 2, 1, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 3, 1, 3, 1, 2, 3, 3, 1, 0, 2, 0, 0, 8, 0, 0, 1, 4, 1, 0, 1, 1, 0, 2, 3, 0, 1, 0, 0, 0, 0, 1, 4, 1, 1, 1, 3, 3, 0, 2, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 1, 2, 3, 3, 0, 0, 1, 1, 1, 3, 1, 3, 2, 1, 2, 0, 0, 2, 1, 0, 1, 3, 2, 4, 2, 1, 4, 1, 2]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.226,18.074,81.92,"[0, 0, 2, 4, 0, 0, 0, 3, 0, 1, 837, 0, 0, 1, 2, 0, 2, 1, 3, 0, 3, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 5, 2, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 5, 0, 5, 0, 0, 3, 1, 4, 0, 4, 2, 0, 3, 3, 1, 0, 2, 1, 1, 2, 0, 2, 2, 3, 1, 1, 0, 1, 0, 1, 3, 2, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 3, 1, 0, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 34, 0, 0, 0, 0, 3, 1, 4, 3, 2, 4, 4, 0, 1, 5, 2, 1, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 2, 1, 0]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.164,18.045,81.92,"[0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 835, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 3, 1, 2, 0, 4, 3, 1, 1, 0, 1, 3, 0, 2, 1, 2, 1, 0, 2, 0, 1, 0, 2, 4, 1, 3, 1, 0, 2, 2, 2, 1, 3, 3, 1, 0, 3, 2, 1, 3, 1, 4, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 2, 3, 1, 1, 0, 0, 1, 2, 1, 1, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 5, 3, 0, 4, 1, 0, 0, 3, 2, 3, 4, 0, 2, 0, 1, 3, 0, 1, 4, 1, 1, 2, 2, 0, 1, 0]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.138,18.048,81.92,"[0, 0, 3, 3, 0, 1, 1, 2, 0, 0, 832, 1, 0, 0, 0, 0, 1, 2, 0, 0, 8, 0, 1, 2, 0, 0, 0, 1, 2, 1, 0, 1, 2, 2, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 6, 2, 0, 0, 1, 2, 1, 1, 1, 1, 3, 4, 0, 1, 2, 1, 0, 2, 0, 2, 3, 0, 2, 4, 0, 1, 0, 1, 1, 1, 1, 1, 3, 2, 2, 0, 0, 0, 4, 0, 0, 2, 4, 1, 0, 1, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 4, 3, 0, 0, 0, 0, 2, 0, 0, 3, 4, 0, 4, 2, 0, 2, 2, 2, 3, 4, 0, 2, 0, 0, 1, 3, 2, 1, 0, 0, 0, 0, 3, 0]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.164,18.045,81.92,"[0, 1, 3, 1, 3, 2, 0, 0, 3, 0, 835, 0, 2, 2, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 2, 0, 0, 1, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 4, 0, 0, 1, 0, 3, 1, 0, 0, 1, 4, 1, 2, 0, 1, 2, 0, 2, 0, 4, 0, 4, 4, 2, 2, 2, 3, 0, 1, 2, 0, 2, 3, 0, 0, 2, 2, 1, 0, 0, 0, 2, 2, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 2, 1, 0, 3, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 3, 2, 0, 2, 1, 0, 4, 0, 4, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 1]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.189,18.079,61.44,"[0, 0, 0, 1, 2, 2, 1, 4, 3, 3, 829, 2, 2, 2, 1, 1, 0, 0, 0, 1, 14, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 4, 0, 0, 0, 1, 3, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 4, 1, 0, 2, 0, 0, 0, 1, 3, 0, 0, 3, 2, 2, 3, 1, 1, 2, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 0, 3, 0, 1, 3, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 0, 6, 3, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 2, 0, 3, 1, 0, 3, 0]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.183,18.079,61.44,"[0, 1, 0, 1, 1, 4, 2, 1, 0, 0, 831, 2, 1, 1, 2, 3, 2, 2, 2, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 1, 2, 0, 6, 1, 0, 0, 2, 3, 3, 0, 3, 2, 0, 0, 0, 2, 0, 2, 1, 1, 1, 3, 0, 1, 5, 1, 3, 4, 0, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 6, 1, 2, 2, 3, 1, 1, 0, 2, 3, 3, 3, 4, 0, 0, 1, 1, 0, 0, 2, 2, 3, 0, 0, 2, 1, 0, 0, 1, 1, 3, 0, 1, 3, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0, 1, 3, 0, 0, 0, 4, 0, 5, 1, 3, 2, 3, 3, 0, 1, 3, 5, 2, 3]"
2020-11-11 17:13:19,8800000000000,tester,m,40,165,72,-0.456,-0.871,-0.047,25.194,18.04,61.44,"[0, 0, 1, 3, 0, 0, 1, 3, 0, 2, 827, 2, 1, 1, 3, 3, 0, 2, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 2, 1, 0, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 0, 2, 0, 1, 4, 1, 6, 4, 1, 3, 1, 1, 3, 1, 0, 0, 3, 0, 2, 0, 2, 0, 0, 2, 0, 1, 4, 1, 5, 0, 0, 2, 3, 0, 0, 2, 4, 1, 3, 14, 4, 1, 2, 0, 0, 1, 3, 1, 2, 3, 0, 1, 0, 0, 1, 0, 2, 2, 0, 1, 2, 1, 0, 0, 1, 1, 5, 0, 3, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 3, 5, 0, 1, 4, 0, 1, 4, 1, 2, 1, 2, 2, 1, 2]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.175,18.069,81.92,"[0, 1, 0, 0, 2, 4, 0, 2, 2, 1, 863, 1, 3, 2, 2, 3, 2, 1, 1, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 2, 1, 1, 0, 1, 0, 4, 2, 0, 2, 1, 0, 2, 0, 1, 2, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 5, 6, 0, 4, 0, 3, 2, 3, 0, 1, 0, 1, 0, 0, 1, 0, 1, 4, 2, 1, 2, 2, 10, 1, 1, 13, 2, 3, 2, 4, 3, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 3, 0, 1, 1, 3, 3, 2, 0, 1, 4, 1, 0, 0]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.183,18.074,81.92,"[0, 2, 3, 1, 4, 0, 1, 3, 2, 2, 841, 2, 0, 2, 0, 2, 2, 1, 0, 0, 4, 2, 6, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 2, 0, 0, 0, 4, 2, 1, 0, 2, 0, 2, 1, 3, 3, 1, 3, 0, 0, 1, 0, 0, 2, 0, 1, 4, 1, 0, 0, 5, 1, 1, 1, 2, 3, 0, 3, 0, 3, 0, 2, 4, 4, 3, 2, 2, 1, 0, 1, 0, 2, 2, 1, 4, 0, 8, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 2, 2, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 1, 0, 0, 3, 0, 1, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0, 5, 0, 3, 0, 0, 1, 0, 0, 2, 2, 1, 1, 3, 0, 1, 0, 3, 3, 4, 1, 0, 0, 1]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.148,18.048,81.92,"[1, 0, 2, 1, 1, 2, 0, 0, 2, 0, 839, 1, 3, 2, 0, 3, 3, 2, 2, 3, 5, 1, 1, 2, 2, 0, 3, 2, 0, 1, 0, 0, 0, 0, 4, 1, 2, 0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 2, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 4, 1, 2, 0, 2, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 1, 0, 5, 1, 10, 2, 0, 2, 2, 1, 0, 0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 3, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 1, 3, 0, 3, 0, 0, 0, 0, 0, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 1, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 16, 0]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.191,18.048,81.92,"[0, 0, 2, 1, 2, 1, 1, 2, 2, 5, 840, 1, 0, 1, 3, 2, 2, 5, 1, 1, 6, 1, 0, 3, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 34, 0, 0, 3, 2, 0, 0, 2, 4, 4, 1, 0, 3, 0, 0, 2, 2, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 2, 2, 6, 3, 4, 0, 4, 6, 2, 1, 1, 2, 5, 0, 1, 1, 2, 2, 1, 1, 0, 0, 1, 0, 3, 0, 0, 1, 3, 0, 2, 5, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0, 3, 2, 2, 2, 0, 3, 2, 0, 0, 2, 4, 0, 1, 1, 1, 2, 1, 0, 0, 2, 3, 2, 1, 1, 1, 2, 2, 3]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.173,18.027,81.92,"[0, 0, 4, 1, 0, 0, 1, 1, 0, 1, 841, 2, 0, 2, 0, 0, 2, 2, 1, 4, 8, 1, 2, 3, 0, 3, 1, 2, 3, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 3, 0, 0, 1, 0, 1, 0, 4, 4, 0, 0, 1, 3, 1, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 3, 2, 0, 1, 1, 1, 2, 1, 1, 2, 2, 3, 2, 5, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 2, 0, 2, 0, 4, 1, 0, 2, 2, 2, 2, 0, 3, 2, 0, 0, 1, 0, 2, 0, 0, 3, 0, 0, 1, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 4, 4, 0, 1, 2, 2, 2]"
2020-11-11 17:13:20,8800000000000,tester,m,40,165,72,-0.458,-0.878,-0.047,25.181,18.048,81.92,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 839, 1, 2, 1, 0, 0, 0, 10, 3, 0, 20, 1, 1, 19, 3, 2, 1, 3, 3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 5, 3, 4, 0, 0, 1, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 1, 4, 2, 0, 3, 1, 4, 20, 2, 0, 1, 2, 0, 0, 2, 3, 2, 0, 2, 0, 2, 1, 1, 0, 2, 1, 1, 4, 0, 3, 3, 2, 3, 2, 1, 3, 4, 4, 1, 2, 1, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 1, 3, 2, 2, 2, 0, 3, 0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 1, 1, 0, 1, 5, 1, 0, 4, 0, 0, 0, 4]"
